"id","text","n_tokens","document_ids","entity_ids","relationship_ids","covariate_ids"
"01a44471658f608d573d20b284b08638","""vào đây để xem chi tiết
Bản cài đặt Data24 Click vào đây để xem chi tiết
 
Sản phẩm Data24 đang trong quá trình triển khai thử nghiệm, Quý khách vui lòng liên hệ Nhân viên chăm sóc tài khoản để được hướng dẫn sử dụng sản phẩm.
V. Open24 - Dịch vụ mở tài khoản trực tuyến
Open24 là dịch vụ mở tài khoản trực tuyến áp dụng cho khách hàng cá nhân trong nước muốn mở tài khoản trực tuyến tại MBS. Khách hàng dễ dàng hoàn tất việc khai báo thông tin online chỉ trong 1 bước thông qua trang web Open24 tại địa chỉ: http://open24.mbs.com.vn/Presentation/Welcome.aspx. Sau khi hoàn tất việc khai báo thông tin mở tài khoản, khách hàng in 02 bộ hồ sơ và mang tới các Điểm giao dịch trực tuyến hoặc Chi nhánh/Phòng giao dịch của MBS để được k""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'c725babdb14a485582f8fbdf95429030'
 '4465efb7f6ed4dedad72a658184addd2']",['91ae5251eaab4c08afe6cd4cbefcaa6b' '0a841cd4b6664423b033f22e3a80f33c'],['7b24883b-2074-40e1-8c3d-98acc0f88a85']
"e799020bd4ed9106a95fb5715fef0d57","""qua trang web Open24 tại địa chỉ: http://open24.mbs.com.vn/Presentation/Welcome.aspx. Sau khi hoàn tất việc khai báo thông tin mở tài khoản, khách hàng in 02 bộ hồ sơ và mang tới các Điểm giao dịch trực tuyến hoặc Chi nhánh/Phòng giao dịch của MBS để được kích hoạt tài khoản.

Với Open24, khách hàng có thể:
Mở tài khoản giao dịch chứng khoán trực tuyến;
Giao dịch chứng khoán, giao dịch tiền, quản lý tài khoản trực tuyến qua Stock24;
Hưởng phí giao dịch trực tuyến ưu đãi;
Hưởng dịch vụ chăm sóc khách hàng chuyên nghiệp.
VI. Contact24 - Tổng đài tra cứu & giao dịch chứng khoán qua điện thoại
Contact24 là hệ thống tổng đài tra cứu thông tin tự động và giao dịch qua điện thoại của MBS, chỉ một đầu""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '482027a59f32484c9c44fd700615c1b6' '4465efb7f6ed4dedad72a658184addd2'
 'b0dd60e11dad4ff782623acf039b3948' 'db8c43fa4df947b09e5754d3b1393ead']","['2b1ec99684574c2ab26bb050d5b57a4d' '9532cf83e9324ea0a46e5ac89bac407d'
 '8919fa72a9e74d1daff801e8f4c15b2b' 'bef38889bb86413895d7dd25b4c3137c']","['43bf9e74-3ca2-40dc-a38d-079cb2cf8ff0'
 '9cd1ec09-fa80-4baf-8385-a400802c89b8'
 '7c254fc6-2ec1-404d-9634-0ffe26a40276']"
"6b7d7bef02fe471453e86ff1551c6a7a","""i;
Hưởng dịch vụ chăm sóc khách hàng chuyên nghiệp.
VI. Contact24 - Tổng đài tra cứu & giao dịch chứng khoán qua điện thoại
Contact24 là hệ thống tổng đài tra cứu thông tin tự động và giao dịch qua điện thoại của MBS, chỉ một đầu số riêng biệt cho phép khách hàng lựa chọn nhiều tính năng, dịch vụ khác nhau. Đầu số tổng đài: 19009088. Sử dụng Contact24, khách hàng có thể:

Tra cứu thông tin tài khoản tự động: số dư, kết quả khớp lệnh trong ngày, thông báo và thông tin thực hiện quyền;
Đổi mật khẩu Contact24 tự động;
Gặp nhân viên đặt lệnh và tra cứu thông tin tài khoản;
Yêu cầu hỗ trợ: lấy lại mật khẩu Contact24 tự động, hỗ trợ S24, hỗ trợ thông tin khác.
Ưu điểm

Xác""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '68105770b523412388424d984e711917' '482027a59f32484c9c44fd700615c1b6'
 '5dabc4cd05da425cb194a04482bf0c29']","['bbdd53a15e99452a9deff05d1de2d965' '2b1ec99684574c2ab26bb050d5b57a4d'
 '0948efa844814529b4c023aacbc23d64']",['66064b62-614b-4974-94b5-f5621ad91677']
"21e832b2ab519ad1e3a8ac46ab4842fe",""", thông báo và thông tin thực hiện quyền;
Đổi mật khẩu Contact24 tự động;
Gặp nhân viên đặt lệnh và tra cứu thông tin tài khoản;
Yêu cầu hỗ trợ: lấy lại mật khẩu Contact24 tự động, hỗ trợ S24, hỗ trợ thông tin khác.
Ưu điểm

Xác thực nhanh chóng, tính bảo mật cao: Khách hàng có thể lấy lại mật khẩu Contact24 tự động và nhận qua tin nhắn SMS;
Kênh nhận thông tin đa dạng: Khách hàng có thể nhận thông tin tra cứu tự động bằng hình thức nghe lời thoại hoặc nhận qua tin nhắn SMS;
Đặt lệnh, tra cứu và giao dịch cho nhiều tài khoản:
•  Tài khoản thường và các tài khoản dịch vụ (tài khoản tiểu khoản).
•  Tài khoản được ủy quyền.
Để biết thêm chi tiết khách hàng vui lòng liên hệ Trung t""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e7ffaee9d31d4d3c96e04f911d0a8f9e' '3b6cd96a27304614850709aba1c9598b'
 '7c49f2710e8b4d3b8dc9310834406ea5' '9d08f285a7be4c79b8f359c51d51db37'
 'adffed660d154b519c1817e514e83096' 'b7e9c9ef572c445a9574ca571e41fb96'
 'dcb9f281cd6248c699e0ebb285a42a5e' '072cdee531b74513984f49d99a8d64a0']","['90f5597a558a4652bded9001a4ec2e56' 'f770bc07cecf4aba8fe2d2c33fdc5542'
 '13cd49512d5642989c2c72bb5e674807' 'e5c5c87a281b43868c344ff60f44c100'
 'a562ffbe986247b7943990e7151f4d69']","['96bbb7c1-7e01-462b-9337-667736f575a4'
 '4ca8b326-b292-45ee-b3b1-740f740739ec']"
"be4aea5c3851b39e2ff5c367900daa90","""qua tin nhắn SMS;
Đặt lệnh, tra cứu và giao dịch cho nhiều tài khoản:
•  Tài khoản thường và các tài khoản dịch vụ (tài khoản tiểu khoản).
•  Tài khoản được ủy quyền.
Để biết thêm chi tiết khách hàng vui lòng liên hệ Trung tâm Chăm sóc Khách hàng MBS

Hệ thống Tổng đài: 1900 9088
Hotline: 024 3755 6688
Email: cskh@mbs.com.vn
Facebook: Chứng khoán MB
Website: https://mbs.com.vn
Hướng dẫn sử dụng Contact24: Click vào đây để xem chi tiết

VII. SMS24 - Tra cứu thông tin giao dịch qua tin nhắn SMS
MBS cung cấp dịch vụ thông báo kết quả khớp lệnh, tra cứu kết quả khớp lệnh và tra cứu số dư tài khoản, tra cứu thông tin thị trường và thông tin chứng khoán qua tin nhắn SMS.
Để bi""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['3b6cd96a27304614850709aba1c9598b' '5ae335d9210a45fda3f92a9a028d6d9b'
 '5ac60a941a5b4934bdc43d2f87de601c' 'd405c3154d0e48ce96fad4c28fe20590'
 '7923d8521c744bd9aab131c1aea91ffd' '5bd156c87ec44e19ae6f8f62e6e50b9d'
 'c1a146d7fb16429ea6d0aa2a55ee597f' 'ede9350632084da5b0b577ff799ab14b'
 'ed559fb4ebde45518849ec803b350fa3' 'f422035f8b78417f98e4d116971cf9f3']","['60b6bf585ccc477d830d4b69b8c7b62a' 'cf37d3d4bc154f65b3d79c831c587763'
 '4b4fce341d554012bc73d7886860749e' '9f6e7a08bd814d19b45fac58928027f8'
 'ff9410fed5e64c04a875e040e3d182b2' '1161272728914953b568f384d7a9f2f1'
 'f09c82eb89944ae9846df82135123b90']","['03b62c97-54df-479e-a496-13beaa039e24'
 'e9fed57a-ee43-470b-bcbd-52e3204a06b2']"
"fe67ca15be08a6b00a245e63131b8a03","""- Tra cứu thông tin giao dịch qua tin nhắn SMS
MBS cung cấp dịch vụ thông báo kết quả khớp lệnh, tra cứu kết quả khớp lệnh và tra cứu số dư tài khoản, tra cứu thông tin thị trường và thông tin chứng khoán qua tin nhắn SMS.
Để biết thêm thông tin chi tiết Quý khách vui lòng xem Hướng dẫn sử dụng.
Hướng dẫn sử dụng SMS: Click vào đây để xem chi tiết

Dịch vụ kinh doanh số MBS 
A. NỀN TẢNG GIAO DỊCH
I. Nền tảng giao dịch và quản lý tài sản cá nhân trực tuyến

Bảng giá giao dịch Cơ sở & Phái sinh dành cho nhà đầu tư chuyên nghiệp với công cụ lọc cổ phiếu mạnh nhất thị trường. Quản lý tất cả các tài sản giao dịch trên một nền tảng Plus24""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' '077d2820ae1845bcbb1803379a3d1eae'
 'c79d686eba044c5586c706cdc096817d' '0f70db1e598d463fbbcdd1e288bd9490'
 'b35c3d1a7daa4924b6bdb58bc69c354d']","['532bf54d5a924ff48aee254970efb914' '192a6d23595045f38b0d46a3d8e52fd6'
 'ef67c9fc60284b50aa15ac655b06a155']","['d8ffa71e-ec94-47dc-93b7-ad2877f3713a'
 'ed3f3742-683e-41aa-a95b-6f0e131495b2']"
"6aebc820a4158d720b76fe99d4786e12","""quản lý tài sản cá nhân trực tuyến

Bảng giá giao dịch Cơ sở & Phái sinh dành cho nhà đầu tư chuyên nghiệp với công cụ lọc cổ phiếu mạnh nhất thị trường. Quản lý tất cả các tài sản giao dịch trên một nền tảng Plus24.
Giao dịch đa tài sản (cổ phiếu và các sản phẩm tối ưu tiền nhàn rỗi như trái phiếu, hợp tác kinh doanh) hoàn toàn online trên S24 của MBS.
Giao dịch chứng khoán cơ sở và phái sinh trên điện thoại.

II. Giao dịch hiệu quả với chi phí cạnh tranh

Phí giao dịch cổ phiếu cơ sở chỉ 0,08%
Miễn phí chuyển tiền hai chiều với MBBank
Nâng cao hiệu quả giao dịch với các sản phẩm hỗ trợ tài chính đa dạng như Margin với lãi suất hấp d�""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' '17ed1d92075643579a712cc6c29e8ddb'
 '0fbcca3f17c649a08aea64b5a7d9ef36' 'b35c3d1a7daa4924b6bdb58bc69c354d'
 'a97e2ecd870944cfbe71c79bc0fcc752' '3e1b063bbfa9423d84e50311296d2f3c'
 '9a8ce816ee954bdabd01ea2081538009' '09f18f81442d4d6d93a90f0fac683f9b'
 'e02be3e37ca0454883a4c1fd859c24bb' '6e0c81bef5364c988b21bf9b709d9861']","['ef67c9fc60284b50aa15ac655b06a155' 'cc8201cce1024b5192056fe8e98fda22'
 '97e097f9022540b88ab7c13d2805c25f' '829a6299a5fa4e7b8ff4020020a0be05'
 '54a20cc6062d4b7193d023b6ff20461f' 'ea27218042d640fd81c23eb64aff6b46']","['3feaa0c8-b98e-4497-9864-99eaa6fe8888'
 '16a7b36a-f2d2-4178-b726-a259f69046cc'
 '6cb78942-93b4-49db-a574-6d00f4012083']"
"0d038a2560cc5bf059eccc772d45635c","""ới chi phí cạnh tranh

Phí giao dịch cổ phiếu cơ sở chỉ 0,08%
Miễn phí chuyển tiền hai chiều với MBBank
Nâng cao hiệu quả giao dịch với các sản phẩm hỗ trợ tài chính đa dạng như Margin với lãi suất hấp dẫn, M-Credit ứng trước sức mua và các sản phẩm tài chính khác
Tối ưu hóa tiền nhàn rỗi với sản phẩm Abond và Hợp tác kinh doanh
SẢN PHẨM TƯ VẤN
Sản phẩm tư vấn hàng đầu 

Khách hàng MBS Online được tư vấn trực tiếp từ đội ngũ chuyên gia hàng đầu của Khối Nghiên Cứu thông qua hệ thống sản phẩm hoàn toàn Miễn Phí như:

Danh mục đầu tư chủ động MBS Flagship
Hệ thống tìm kiếm cổ phiếu định lượng Robo Advisor
Bản tin tư vấn liên tụ""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e02be3e37ca0454883a4c1fd859c24bb' '1dbc51475cb04dafa4a8833a8378635e'
 'c12b9ebd8b4e42b7896822a32e3fa6eb' '27505f6ade4b4e5f9316ffe9c34821f7'
 '0ee7db2c6bea4630ba9f0c25e8a967ad' '5a6c1d15424149f69052cd8d91fbff75'
 'd005bf75c31d4848ad7041f39651e59c' '9b3eef8f3a3a45e6873838db95295b8a'
 'fdc954b454744820804d7798f3e0b5de' '49c1383836934ec495c3b35769100a73'
 '859dedcc3736439a8a563419f16cb3d8' '6078b9980a6c4dcd9198d151b833ead7']","['d221b743a51d464b87de3b72b85f6b59' '9fd31a28e1384b40a9d1658a765871cd'
 '0119f233c8394b9584e55fadcce173f0' '5c20b469b92446dabb1b68976807be7c'
 '3280fc12ef414827838e6ac7089f0618' '556fba72a0854ce4831f6cfea6fd035e'
 '8e2e6eeed5a04c9f80efbcfc624ced95' 'ea6d546f1caa4b4aaacdad8b8af195ec']","['4d12fd52-c45a-4bcf-bff1-9d576ac20d5e'
 '222d49c0-ff21-4070-86a0-1d26440ac781'
 'e9dfb40c-cdd0-42c5-b490-00aaccbb886c'
 '286b800c-54d4-44a7-89f4-84e1da8e76a6']"
"0e09879bf7db3d8a2ef74d68d4e2e984","""tiếp từ đội ngũ chuyên gia hàng đầu của Khối Nghiên Cứu thông qua hệ thống sản phẩm hoàn toàn Miễn Phí như:

Danh mục đầu tư chủ động MBS Flagship
Hệ thống tìm kiếm cổ phiếu định lượng Robo Advisor
Bản tin tư vấn liên tục được cập nhật trong ngày
Hệ thống báo cáo phân tích ngành và cổ phiếu hàng đầu thị trường
Chủ động tìm kiếm cổ phiếu thông qua bảng giá thông minh Plus24 với các công cụ lọc cổ phiếu mạnh mẽ và hiệu quả
Tham gia các cộng đồng nhà đầu tư dành riêng cho khách hàng giao dịch trên MBS Online trên fanpage, nhóm Zalo và tương tác trực tiếp với chuyên gia tư vấn.

1. Danh mục mẫu MBS Flagship
Danh mục mẫu cổ phiếu theo chiến lược ngắn hạn.
Danh mục đồng""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['fdc954b454744820804d7798f3e0b5de' '859dedcc3736439a8a563419f16cb3d8'
 'f93cd6b8213e46dda67af7e5382e1bd2' '496f17c2f74244c681db1b23c7a39c0c'
 'da1684437ab04f23adac28ff70bd8429' '4517768fc4e24bd2a790be0e08a7856e'
 '545edff337344e518f68d1301d745455']","['fe18688bd4ef44d1a184ec6d1451a5cf' '0f1282bdfedb4f6e8765007a90dd2959'
 '540af5c5d4cd41ceb29c40c5fb02e2fe' 'bbf83708095f47019eaee93d6879bc77'
 '245a56f01d1b48a7b4d88ed0e354155a' 'd3aa564fb4eb430a8ca6813ca76bfff6']","['15873bb5-dc69-4038-800c-5138d2780285'
 'db8e40b6-b8d2-481b-a77a-2a68f7fce855']"
"9796f10b22a5b0a3db4557e3075bdbb0","""đầu tư dành riêng cho khách hàng giao dịch trên MBS Online trên fanpage, nhóm Zalo và tương tác trực tiếp với chuyên gia tư vấn.

1. Danh mục mẫu MBS Flagship
Danh mục mẫu cổ phiếu theo chiến lược ngắn hạn.
Danh mục đồng thời được tư vấn real time thông qua phần livestream tương tác với chuyên gia hàng đầu của Khối Nghiên Cứu trên fanpage MBS Online.

1.1. Ý tưởng đầu tư
Dựa trên nền tảng cơ bản và kỹ thuật cũng như các yếu tố thúc đẩy tăng giá của ngành và cổ phiếu, chuyên gia phân tích lựa chọn những cổ phiếu có tiềm năng tăng trưởng nhất trong tuần giao dịch. Danh mục cổ phiếu sẽ được đánh giá lại hàng tuần và sẽ được tiếp tục khuyến nghị nếu vẫn ch""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['9b3eef8f3a3a45e6873838db95295b8a' 'fdc954b454744820804d7798f3e0b5de'
 '9376ce8940e647a99e5e087514b88fa4' 'b38a636e86984600bb4b57c2e2df9747'
 '4bc7440b8f4b4e4cae65a5c49defa923' '5d1b038ce8be4533b54dd79d6496de9b'
 'ac6e5a44e0c04a4fa93589376fde4c34' '40e4ef7dbc98473ba311bd837859a62a']","['267ce44e6dae43ee94d0d375ec08ef17' 'd9b948357d96419ca135065ce1c360ef'
 'f1ea6ef9539043ab887bcce22ccf9625' 'b50c4f053f0546029c4095b7b93aa05e'
 '0cea7f7a7fab49339cdd6fb02d0d183e' '5b89f0d8101c419b86e1959cca2db848']","['3a67e1f0-e21a-48bc-934c-56aa1abad99e'
 '7d82fb62-2786-49bd-8d65-08f0f221908d']"
"a7afffd39fb1e0380ea66d364f749532","""ăng giá của ngành và cổ phiếu, chuyên gia phân tích lựa chọn những cổ phiếu có tiềm năng tăng trưởng nhất trong tuần giao dịch. Danh mục cổ phiếu sẽ được đánh giá lại hàng tuần và sẽ được tiếp tục khuyến nghị nếu vẫn chưa chạm giá mục tiêu.
Danh mục phù hợp với nhà đầu tư có nhu cầu đầu tư ngắn hạn (nắm giữ từ 1 tuần tới 1 tháng) và muốn tối ưu hiệu quả đầu tư ngắn hạn thông qua chọn lựa cổ phiếu đang có xu thế.

1.2. Rủi ro sản phẩm:
Đầu tư chứng khoán là một loại hình đầu tư rủi ro đòi hỏi nhà đầu tư có kinh nghiệm đầu tư và thời gian bám vững thị trường. Danh mục được các chuyên gia phân tích lựa chọn kỹ càng""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' '351abba16e5c448994c6daf48121b14d'
 '222f0ea8a5684123a7045986640ec844' '668cf1fdfd644d39acc6350b86117ea2'
 '478e4c72d8fb46dd8cc9f0691c9878fd' '82b0446e7c9d4fc793f7b97f890e9049']","['dde2742459c24fb4a91172aa5c1a7620' '323979a67d79498fa271acdf8cd1a0c2'
 'fc3f77f29574410d991a2aa333950bf6' '237a46cc973b41dc9af4190c71c5c9e1']",['3f57e9ee-bf3a-4093-b7dc-f1747e7bb500']
"35f219c5349bc5c6b800b555b7325333","""ế.

1.2. Rủi ro sản phẩm:
Đầu tư chứng khoán là một loại hình đầu tư rủi ro đòi hỏi nhà đầu tư có kinh nghiệm đầu tư và thời gian bám vững thị trường. Danh mục được các chuyên gia phân tích lựa chọn kỹ càng dựa trên các yếu tố về cơ bản và kỹ thuạt tuy nhiên đầu tư chứng khoán trong thời gian ngắn vẫn có rủi ro khó dự đoán và giá cổ phiếu biến động theo cung – cầu và tâm lý của thị trường, khiến khoản đầu tư có thể đối diện với những rủi ro lỗ tạm thời. Do đó, danh mục có tính chất tham khảo và nhà đầu tư luôn khi đầu tư luôn cần thời gian đủ dài, để giảm thiểu rủi ro biến động ngắn hạn do cung cầu và doanh n""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' '82b0446e7c9d4fc793f7b97f890e9049'
 '8169efeea3ce473d9fd2f1c688126a1c']",['323979a67d79498fa271acdf8cd1a0c2' 'c7e8b188b45841a0a1bcb22f3445ea6e'],['e1ef9e00-1c84-4786-b862-1271f4c85795']
"cde81b63c0352bb90b98015501a3b422","""có thể đối diện với những rủi ro lỗ tạm thời. Do đó, danh mục có tính chất tham khảo và nhà đầu tư luôn khi đầu tư luôn cần thời gian đủ dài, để giảm thiểu rủi ro biến động ngắn hạn do cung cầu và doanh nghiệp có điều kiện biểu hiện tiềm năng giá trị rõ ràng hơn.
Đăng ký sản phẩm
Toàn bộ khách hàng theo dõi kênh MBS Online có thể theo dõi phần livestream vào sáng thứ hai hàng tuần.
Miễn phí đối với Khách hàng đăng ký chăm sóc qua Kênh MBS online. Khách hàng nhận danh mục tư vấn thông qua phương thức phù hợp với nhu cầu (nhóm Zalo, nhóm Facebook hoặc thư điện tử)

2. Bản tin tư vấn cập nhật liên tục trong phiên:
Hệ thống bản tin tư vấn liên tục trong ngày tr""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 'd91a266f766b4737a06b0fda588ba40b' '9b3eef8f3a3a45e6873838db95295b8a'
 '496f17c2f74244c681db1b23c7a39c0c' '82b0446e7c9d4fc793f7b97f890e9049'
 'c2d48b75af6a4d7989ccf9eceabd934e' '5f1fc373a8f34050a5f7dbd8ac852c1b']","['323979a67d79498fa271acdf8cd1a0c2' '7ea0bc1467e84184842de2d5e5bdd78e'
 '073241be9b6a4952ad01dd14b94fb89c' '5d6dc034d2014e8c930fde69c31b99cf'
 'aaa27aa0b1024e3aa3c87a6ec821a348']","['679aa9ff-8f0f-47b9-8eb2-b53f94274e08'
 '12810c0f-bd1a-49ff-9676-36807dcf80f8'
 'b11a7047-3667-47d1-b79d-2975243d2bfc'
 'fc97adc7-07af-43ab-b7b7-9a1cb81baa4e']"
"e11ca4f8828577aaf7126b6cb523dc0c","""Kênh MBS online. Khách hàng nhận danh mục tư vấn thông qua phương thức phù hợp với nhu cầu (nhóm Zalo, nhóm Facebook hoặc thư điện tử)

2. Bản tin tư vấn cập nhật liên tục trong phiên:
Hệ thống bản tin tư vấn liên tục trong ngày trên các kênh multimedia (Facebook, Zalo) sẽ hỗ trợ khách hàng trong việc nhận định xu thế thị trường và tìm kiếm cổ phiếu đột biến hàng ngày.

2.1. Ý tưởng đầu tư
Dựa trên thông tin thời gian thực thị trường thế giới và Việt Nam, chuyên gia tư vấn cập nhật dự đoán về xu thế thị trường liên tục trong ngày thông qua hệ thống bản tin:
Morning Brief: Tư vấn xu thế thị trường và khuyến nghị cổ phiếu đột biến trong ngày
Mid day Note: Tư vấn ngắn cập nhật diễn bi""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e7ffaee9d31d4d3c96e04f911d0a8f9e' '496f17c2f74244c681db1b23c7a39c0c'
 '5d1b038ce8be4533b54dd79d6496de9b' '0c010fa3aeac4b28b2fbb8c2339c2521'
 'c2999bdca08a478b84b10219875b285e' '263d07354a1b4336b462024288f9bcd3']","['056f23eb710f471393ae5dc417d83fd9' 'e1ae27016d63447a8dfa021370cba0fa'
 '127cbb53940f4efa8e1807b4452375ba' 'cdb407fc600b45caa6f94f82e89d2e4f'
 '7f4905fcb43e4d6ca23e6d2b40f6958e']","['7d419857-9870-433d-850f-399f79df563a'
 '45d2fcda-5c6c-4745-a174-7533efd4ae40'
 '58938bd1-f087-430b-b460-921441d9768f']"
"1f20c2401d483b8a4f7e94c30ef806c0","""chuyên gia tư vấn cập nhật dự đoán về xu thế thị trường liên tục trong ngày thông qua hệ thống bản tin:
Morning Brief: Tư vấn xu thế thị trường và khuyến nghị cổ phiếu đột biến trong ngày
Mid day Note: Tư vấn ngắn cập nhật diễn biến phiên giao dịch sáng và dự báo xu thế phiên chiều
Bản tin cuối ngày: Hệ thống bản tin thị trường cơ sở, bản tin chứng quyền và bản tin phái sinh phục vụ cho các nhóm khách hàng có nhu cầu riêng biệt, đăng tải trên website hoặc gửi vào hòm thư điện tử của khách hàng đăng ký theo dõi bản tin.
Hệ thống bản tin hằng ngày phù hợp với nhà đầu tư cần các thông tin nhanh gọn, cô đọng về thị trường để có thể có chiến lược giao dịch phù hợp trong ngày.""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['5d1b038ce8be4533b54dd79d6496de9b' 'c2999bdca08a478b84b10219875b285e'
 '263d07354a1b4336b462024288f9bcd3' 'f9005e5c01b44bb489f7112322fd1162'
 'd9ef017549724f4fbc4ff4ba6701dac0']","['cdb407fc600b45caa6f94f82e89d2e4f' '7f4905fcb43e4d6ca23e6d2b40f6958e'
 'f5ad4fe84df544c69db25f0e30c6eace' 'c4e9532dbc734264a0e3e827bc8014c6']",['99aad091-eb9f-44e8-ac77-f366934b534e']
"eac76d5cf62bdb175682def4193cbc29","""ửi vào hòm thư điện tử của khách hàng đăng ký theo dõi bản tin.
Hệ thống bản tin hằng ngày phù hợp với nhà đầu tư cần các thông tin nhanh gọn, cô đọng về thị trường để có thể có chiến lược giao dịch phù hợp trong ngày. Các cổ phiếu lựa chọn hàng ngày là các cổ phiếu đang có tích lũy tốt về kỹ thuật được lựa chọn bởi đội ngũ PTKT của Khối nghiên cứu và được khuyến nghị giao dịch từ T+ 5 đến T+ 10.

2.2. Rủi ro sản phẩm:
Đầu tư chứng khoán là một loại hình đầu tư rủi ro đòi hỏi nhà đầu tư có kinh nghiệm đầu tư và thời gian bám vững thị trường. Danh mục được các chuyên gia phân tích lựa chọn kỹ càng dựa trên các yếu tố v""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' 'f7e11b0e297a44a896dc67928368f600'
 'fdc954b454744820804d7798f3e0b5de' 'f9005e5c01b44bb489f7112322fd1162'
 '33b9e826af3f43838c07c847b6349497']",['5a4ad077106a4a3f951f43d2e01499b0' '5154b4a4f3ac43729703c69fccb54633'],['d645966c-0a3c-474e-8851-0ca5638e3ff5']
"5b166187db4b621cb91cbcabbfbd460b","""phẩm:
Đầu tư chứng khoán là một loại hình đầu tư rủi ro đòi hỏi nhà đầu tư có kinh nghiệm đầu tư và thời gian bám vững thị trường. Danh mục được các chuyên gia phân tích lựa chọn kỹ càng dựa trên các yếu tố về cơ bản và kỹ thuạt tuy nhiên đầu tư chứng khoán trong thời gian ngắn vẫn có rủi ro khó dự đoán và giá cổ phiếu biến động theo cung – cầu và tâm lý của thị trường, khiến khoản đầu tư có thể đối diện với những rủi ro lỗ tạm thời. Do đó, danh mục có tính chất tham khảo và nhà đầu tư luôn cần thời gian đủ dài, để giảm thiểu rủi ro biến động ngắn hạn do cung cầu và doanh nghiệp có điều kiện biểu hiện tiềm n""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' '82b0446e7c9d4fc793f7b97f890e9049'
 '8169efeea3ce473d9fd2f1c688126a1c']",['323979a67d79498fa271acdf8cd1a0c2' 'c7e8b188b45841a0a1bcb22f3445ea6e'],['c180353b-ec14-480c-8d4c-b7a357620969']
"241ba511a6b267992f84019bcafa5146","""ng rủi ro lỗ tạm thời. Do đó, danh mục có tính chất tham khảo và nhà đầu tư luôn cần thời gian đủ dài, để giảm thiểu rủi ro biến động ngắn hạn do cung cầu và doanh nghiệp có điều kiện biểu hiện tiềm năng giá trị rõ ràng hơn.
Đăng ký sản phẩm
Khách hàng đăng ký chăm sóc qua Kênh MBS online nhận tư vấn khi đăng ký qua các kênh multimedia là nhóm zalo & nhóm facebook (không gửi qua hòm thư điện tử)


3. Robo Advisor – Hệ thống tư vấn Robo được kiểm định
Hệ thống Robo Advisor lựa chọn cổ phiếu phù hợp cho mục đích giao dịch ngắn hạn dựa trên các mô hình định lượng tìm kiếm cổ phiếu đã được kiểm chứng trên thế giới và tại thị trường Việt Nam. MBS sẽ liên t�""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' '077d2820ae1845bcbb1803379a3d1eae'
 'd91a266f766b4737a06b0fda588ba40b' '82b0446e7c9d4fc793f7b97f890e9049'
 'dbe9063124d047dc8d6fcaeadcda038f']",['2489232bd2bb492babe00617e7290282' '323979a67d79498fa271acdf8cd1a0c2'],"['1f31ebb6-3889-4d3d-ac42-44a1296bf423'
 '1dfa33f4-397b-4404-b2e1-dcefee0fbeaa']"
